index,city,is_within_two_years,num_rating,rating_location,rating_service,rating_facility,POI_firm,POI_school,POI_travel,room,price
2836,C2,0,198,4.27022259895917,4.5672184996,4.36660660121152,96,39,189,business,1147.0
2837,C2,0,410,4.2367596852932,4.51378283431868,4.43904107189888,53,50,119,standard,871.0
2838,C1,0,27,4.44855093524672,4.55695252773945,4.77440404521136,94,216,56,business,762.0
2839,C2,0,436,4.40210388440919,4.50137757392629,4.56116415434609,102,36,63,business,1137.0
2840,C2,0,208,4.26016668067259,4.57829622964181,4.61282411706237,182,160,235,business,1145.0
2841,C1,0,61,4.10954834615217,4.52929406034878,4.25454872008718,157,64,18,luxury,936.0
2842,C1,0,159,4.40956904482496,4.41166706804117,4.55561981173048,63,227,196,luxury,1346.0
2843,C2,1,61,4.38409566214218,4.66003487752,4.52093586415843,157,173,74,standard,903.0
2844,C1,0,179,4.27460031147432,4.6717217213026,4.55599976630025,133,13,97,standard,339.0
2845,C1,0,159,4.45956172949511,4.4708235944408,4.2318985115367,49,245,251,standard,410.0
2846,C2,0,53,4.23685902905872,4.50667553502338,4.71784789513138,151,13,18,business,1011.0
2847,C3,1,235,4.39473376338389,4.48127389952222,4.54483564580906,253,146,147,standard,872.0
2848,C2,0,535,4.36648243788405,4.59382469144614,4.6135451547526,172,110,175,luxury,1785.0
2849,C2,0,460,4.44351952849634,4.48115496707659,4.77273271161722,141,253,178,luxury,1600.0
2850,C2,0,337,4.42753499880213,4.61829335276478,4.44699557135876,221,78,228,standard,993.0
2851,C2,0,211,4.47055313264667,4.63160198050097,4.59900977867813,16,37,130,standard,795.0
2852,C2,0,43,4.39820650421923,4.48632675918927,4.52071157837045,32,141,135,luxury,1586.0
2853,C2,0,526,4.46021587580748,4.43628255042404,4.59246561026319,39,25,26,luxury,1690.0
2854,C2,0,115,4.38158362764279,4.70160426474545,4.16249336590214,143,155,12,business,882.0
2855,C2,0,413,4.39334962929639,4.49288966210225,4.70925324701553,84,1,123,luxury,1763.0
2856,C3,0,69,4.35089673532733,4.595850226054,4.60603432535944,215,208,253,business,900.0
2857,C1,0,378,4.42840477161983,4.63507933803112,4.39531735679982,240,235,231,luxury,1454.0
2858,C2,0,89,4.36810714568596,4.55059787182937,4.43243194264877,45,119,199,luxury,1682.0
2859,C2,1,134,4.40678516407219,4.31730972949414,4.63650435871084,253,236,189,standard,919.0
2860,C2,0,136,4.31209758764775,4.73011508421191,4.34486120624777,197,12,166,luxury,1718.0
2861,C2,1,26,4.35659280304011,4.50288820172105,4.36506650640931,247,119,46,standard,738.0
2862,C2,0,233,4.2859835860102,4.63072524082824,4.48386846963823,52,155,228,business,1049.0
2863,C3,0,93,4.25978788996154,4.63533630047646,4.24755427000842,72,223,76,business,867.0
2864,C2,0,503,4.39870851548741,4.76353439176881,4.31085626612104,161,224,141,luxury,1596.0
2865,C3,0,117,4.39701080108044,4.40028145090801,4.76740520132428,169,215,219,standard,606.0
2866,C2,1,491,4.45933394680589,4.43389201561626,4.67077266578575,170,85,107,standard,877.0
2867,C2,1,172,4.39777063317907,4.60601117784429,4.43689158723342,250,232,19,luxury,1758.0
2868,C1,0,57,4.24765423808279,4.49698024726165,4.63411359910264,219,131,100,luxury,1357.0
2869,C1,0,562,4.31727971994696,4.55790511238599,4.57088972208722,227,116,216,standard,391.0
2870,C1,0,375,4.48538736075401,4.47441370506938,4.29216310705782,117,99,151,business,703.0
2871,C2,0,258,4.29831007334882,4.40052351119644,4.18641819991498,178,248,20,luxury,1212.0
2872,C1,0,232,4.42453445386329,4.39939041837622,4.63192438606683,222,155,219,standard,571.0
2873,C1,0,590,4.44175297735409,4.4232341173833,4.60889134911746,46,165,157,standard,313.0
2874,C1,0,219,4.19647092575196,4.44929478647481,4.57673899024384,179,156,113,business,588.0
2875,C1,0,480,4.43708358166456,4.5105412420654,4.43350816838144,138,86,51,business,556.0
2876,C1,1,355,4.48233396520031,4.54218830545021,4.6257925779828,157,165,123,standard,641.0
2877,C3,0,294,4.2863581500884,4.50535208199414,4.35200620990229,59,216,195,luxury,1423.0
2878,C3,0,431,4.46551357585795,4.58357490580375,4.34947024819349,133,22,212,luxury,1658.0
2879,C3,1,466,4.26313485152352,4.58039592292025,4.5938079669636,222,90,157,business,941.0
2880,C1,0,233,4.35398865425457,4.60112880847423,4.39687416253898,202,25,237,business,705.0
2881,C1,0,14,4.43508289557952,4.65000919856487,4.43839569681856,243,212,0,luxury,1125.0
2882,C3,1,573,4.2731677454672,4.56307555114477,4.43949402456896,58,55,51,business,804.0
2883,C2,0,510,4.32060539195914,4.56448542662305,4.30664642472288,44,151,74,luxury,1771.0
2884,C3,0,339,4.22170530293259,4.43184879164674,4.44771989443074,139,158,57,standard,572.0
2885,C1,0,420,4.42527762287131,4.62384001843388,4.61180989853457,60,132,180,luxury,1312.0
2886,C2,0,384,4.41879944256654,4.44261187716649,4.40504830368841,2,42,20,standard,696.0
2887,C2,1,237,4.43235602359637,4.55306838113061,4.56151064005797,26,39,151,business,1253.0
2888,C1,0,463,4.5244188972623,4.40429544622822,4.55349203143925,86,151,218,business,710.0
2889,C1,0,253,4.31290733622567,4.6835564078153,4.09113982988927,14,62,230,business,651.0
2890,C3,1,541,4.33813892082377,4.59674390391057,4.40948744659476,54,3,252,business,1126.0
2891,C2,0,186,4.37004634307196,4.34893182268675,4.4267633816477,195,190,174,business,1177.0
2892,C1,0,401,4.31233235952395,4.59725795765172,4.57399995677305,121,231,239,business,530.0
2893,C1,0,291,4.28110900767359,4.3905862127157,4.4388354411424,147,162,176,luxury,1294.0
2894,C3,1,551,4.3716817977707,4.57304073210452,4.51389478480598,136,1,4,luxury,1433.0
2895,C3,0,262,4.34769453341117,4.2597440096554,4.65914334092255,3,73,44,standard,596.0
2896,C2,0,549,4.50863425265442,4.51242289013536,4.56389742762383,128,197,107,standard,730.0
2897,C1,0,273,4.29588986211296,4.5418911527217,4.41756369641904,24,157,234,business,796.0
2898,C3,0,449,4.18580976245599,4.43923519834984,4.39672529769045,232,243,3,business,701.0
2899,C3,0,4,4.30537297530442,4.40110559946914,4.59794782687098,135,194,211,business,919.0
2900,C2,0,168,4.40627394957232,4.54388711993546,4.37839049729168,58,33,188,standard,955.0
2901,C1,0,350,4.35201806130464,4.70199401527493,4.51944736678381,226,87,111,standard,378.0
2902,C3,0,181,4.5889580864855,4.54583228935155,4.56395765852639,1,220,143,luxury,1393.0
2903,C2,0,4,4.31877110419185,4.35529300697071,4.39040522519434,237,88,84,luxury,1736.0
2904,C3,0,373,4.4004900053571,4.42184049630836,4.28038896783516,248,220,129,standard,635.0
2905,C3,0,209,4.4438762102338,4.76739333902409,4.31023955088615,218,175,153,standard,570.0
2906,C2,0,49,4.284183314613,4.60551267825759,4.38328220617794,234,76,202,standard,1181.0
2907,C3,0,546,4.3887239257182,4.55559905372608,4.1680474209404,177,88,65,business,771.0
2908,C2,0,443,4.51810910129147,4.42732541260597,4.16720783053186,81,166,209,luxury,1459.0
2909,C2,1,87,4.3287665892564,4.41772348283329,4.87280827092135,11,216,112,standard,843.0
2910,C2,0,117,4.3463446187127,4.44395032742271,4.3501638885746,253,164,124,luxury,1496.0
2911,C3,0,547,4.40741854784951,4.61248082974454,4.34553181981815,188,180,142,business,647.0
2912,C2,1,414,4.43778634868123,4.63713905615556,4.36451047290123,168,113,252,business,1349.0
2913,C2,0,256,4.55937253771713,4.34773195803703,4.66570733862525,30,71,181,business,1005.0
2914,C2,0,505,4.4283990803246,4.52418560527919,4.57814310630835,161,236,132,business,906.0
2915,C3,0,52,4.35232210417424,4.53880972780691,4.314635060828,161,202,185,business,931.0
2916,C2,0,450,4.31585102325044,4.38727872355584,4.45580221173913,126,35,1,luxury,1585.0
2917,C2,0,53,4.30762367665006,4.5603470944653,4.64814274536293,27,54,12,business,924.0
2918,C2,0,394,4.43750449403221,4.54570417082041,4.42240672936104,41,133,7,luxury,1405.0
2919,C2,0,57,4.3565635748449,4.68528379600177,4.31591284088023,232,251,36,standard,685.0
2920,C1,0,406,4.3703798101164,4.45460922744438,4.41069632056829,7,25,228,standard,531.0
2921,C2,0,592,4.31212748803046,4.52308943447649,4.67507888644972,211,158,230,business,1286.0
2922,C3,1,486,4.44599574492234,4.5352365227918,4.21495138451347,65,7,21,standard,922.0
2923,C3,0,340,4.47368370999834,4.47497400897232,4.61228600842136,114,167,34,standard,453.0
2924,C2,0,197,4.37677061608755,4.56171470000967,4.43693593417023,125,120,23,standard,720.0
2925,C1,1,447,4.43308659341733,4.67378857315847,4.41334593671272,162,71,144,business,931.0
2926,C2,0,210,4.48873731482766,4.46486416890246,4.43508648780666,238,102,239,business,1098.0
2927,C2,0,96,4.3065903030388,4.66303206882028,4.52154675659797,230,118,12,luxury,1846.0
2928,C3,0,190,4.47886634817632,4.49745474490948,4.36550028012845,229,16,159,standard,405.0
2929,C1,0,512,4.3594428343443,4.64046359893341,4.53821900397462,111,62,231,luxury,1504.0
2930,C2,0,26,4.46436231184254,4.48689777057746,4.58825473898934,102,252,213,standard,862.0
2931,C2,1,223,4.2894630568936,4.51796216409299,4.46057982208689,221,241,204,business,1199.0
2932,C2,0,215,4.39148494072766,4.54676328617149,4.21752438800069,114,117,211,business,1228.0
2933,C2,0,320,4.35507529316987,4.43859458110198,4.50519680449139,189,142,95,business,900.0
2934,C3,0,342,4.39869479077579,4.6806157158927,4.36400625566544,65,187,161,business,1026.0
2935,C2,0,7,4.4244941262398,4.57769191948824,4.53143932195407,185,137,13,luxury,1569.0
2936,C1,0,66,4.21410004985195,4.47149694574696,4.42496662111895,63,168,142,luxury,1280.0
2937,C1,1,455,4.39486892552024,4.48374523826521,4.40532487901688,141,203,110,business,793.0
2938,C3,0,34,4.40027316603361,4.43909548196706,4.41093951434003,159,252,202,business,741.0
2939,C2,1,359,4.50483564514826,4.48514484484897,4.2307274244237,163,146,2,business,1169.0
2940,C2,0,394,4.17174686202604,4.69774199323408,4.72985302258475,206,27,135,business,1148.0
2941,C3,0,269,4.4095641371219,4.37982267223246,4.47962425326357,68,252,173,business,499.0
2942,C1,0,57,4.35447486649726,4.39892074959247,4.44374970999148,172,213,95,luxury,1458.0
2943,C2,0,458,4.2648210117558,4.62578124230096,4.48224571005801,1,138,23,luxury,1537.0
2944,C2,0,451,4.30376243095561,4.70733426995114,4.33146457064014,208,49,57,business,992.0
2945,C2,0,192,4.09123618955722,4.64416372252655,4.32247313458464,63,166,240,luxury,1681.0
2946,C1,0,260,4.19372079955437,4.52670149482977,4.60098893095244,245,238,236,business,908.0
2947,C2,0,518,4.34281027638163,4.6120808134201,4.69515890167328,65,56,193,luxury,1627.0
2948,C2,0,265,4.58566125121222,4.37958848264382,4.61161864854999,23,109,87,standard,789.0
2949,C1,0,166,4.25295793710305,4.47065566487311,4.44074604703783,189,52,63,business,519.0
2950,C1,0,563,4.49405420518371,4.40601800676819,4.61063945352665,15,132,4,business,519.0
2951,C2,0,263,4.23575040681671,4.47250363618853,4.4677219816182,159,190,147,business,841.0
2952,C2,0,182,4.34402053597927,4.49434507567327,4.42397718325319,9,38,224,standard,827.0
2953,C1,0,33,4.35293174189542,4.72712369310773,4.43056982368015,74,172,9,business,530.0
2954,C2,1,592,4.1518966642594,4.27710402092193,4.40097192621138,147,179,184,business,1112.0
2955,C1,1,273,4.31754686062372,4.60454846439065,4.3536047517475,12,32,129,luxury,1318.0
2956,C2,1,37,4.50824414488659,4.4976612219687,4.46570314258238,241,159,122,business,1160.0
2957,C2,0,492,4.28923386589742,4.2855531652969,4.7569949507946,174,224,165,luxury,1568.0
2958,C3,0,354,4.39849893746144,4.73393549078691,4.25853035378352,212,109,65,standard,653.0
2959,C2,0,257,4.40632837151058,4.47948675995961,4.33605798663877,33,238,116,business,839.0
2960,C2,0,577,4.16238779051424,4.41900739577227,4.3299299585664,106,188,151,luxury,1573.0
2961,C1,0,94,4.471575940784,4.46142159547611,4.45607031501858,247,122,16,business,862.0
2962,C1,1,516,4.50390836976251,4.6262878857788,4.27336916559743,71,145,245,standard,697.0
2963,C2,0,238,4.42197241038626,4.51893691627196,4.58386808840916,97,43,239,business,1195.0
2964,C2,1,307,4.30878277110638,4.40650382407496,4.26055444860991,172,22,214,standard,1084.0
2965,C2,0,451,4.34751071516154,4.60415866377683,4.55853402532562,0,121,251,standard,1108.0
2966,C2,0,147,4.27034989413271,4.46568643400898,4.53302837161923,71,220,127,luxury,1424.0
2967,C1,0,228,4.32882544451199,4.60630795927049,4.68623458838456,216,30,201,business,867.0
2968,C2,0,584,4.36330799809656,4.4921195252389,4.57107341622846,212,169,114,business,1094.0
2969,C2,0,228,4.39774022159958,4.58230645377597,4.54556124682089,30,109,202,standard,973.0
2970,C2,0,1,4.23987047162863,4.52304730784413,4.5068887515331,16,254,237,luxury,1679.0
2971,C2,0,407,4.49298647580926,4.54419961311238,4.35125129459398,118,201,183,luxury,1833.0
2972,C2,1,493,4.21287364289604,4.62775502938592,4.21604212975624,53,250,129,standard,972.0
2973,C3,0,456,4.44221764172163,4.53203027731626,4.52460190564863,219,148,252,business,972.0
2974,C2,0,19,4.31472182544183,4.47455066294433,4.58979730641667,111,186,37,business,1027.0
2975,C2,0,161,4.31810225705021,4.359489114177,4.61111189004578,184,36,105,luxury,1618.0
2976,C3,1,329,4.42865470668581,4.4397915653879,4.72438888358829,186,154,238,luxury,1717.0
2977,C1,0,53,4.36594980012596,4.61395442009932,4.47323626131624,181,125,175,luxury,1201.0
2978,C1,1,9,4.30872597329173,4.43071495381228,4.25201808361188,158,224,59,business,739.0
2979,C2,1,458,4.3250442196293,4.55451855387201,4.18505953550323,159,246,44,business,1048.0
2980,C2,0,249,4.20735618581053,4.69394020437904,4.382507818162,135,161,21,luxury,1728.0
2981,C3,0,462,4.29975445806977,4.39544766529847,4.34279307802918,47,225,213,business,714.0
2982,C2,0,93,4.46550135565738,4.40622898091382,4.63993945833489,67,201,32,business,947.0
2983,C2,0,270,4.35519274877951,4.45661438189025,4.71079765572525,116,223,24,business,981.0
2984,C2,0,267,4.50306424531702,4.66982453911558,4.26998069432863,225,230,149,business,1029.0
2985,C1,0,300,4.30128719156155,4.41330365527884,4.69787434999197,230,33,167,luxury,1382.0
2986,C1,0,13,4.50400915588811,4.44061313975116,4.29041847881651,102,111,178,luxury,1513.0
2987,C2,1,510,4.3161134999819,4.60225240794967,4.48284143039895,175,91,41,standard,913.0
2988,C1,0,492,4.30901456078318,4.45899940044963,4.66993576574985,42,24,92,luxury,1430.0
2989,C1,1,560,4.24256745484276,4.61269669446336,4.43031169685965,131,26,195,standard,544.0
2990,C2,0,503,4.3946744647179,4.59733030025703,4.49729843002431,142,105,244,standard,789.0
2991,C2,0,444,4.34723211493252,4.43462315962972,4.28514738148286,5,92,87,business,981.0
2992,C2,0,314,4.29178737540189,4.4501039022416,4.59862445684476,109,69,103,luxury,1670.0
2993,C1,0,40,4.1988637627471,4.24925328295516,4.53779473890253,27,87,197,luxury,1275.0
2994,C3,0,36,4.40876558424756,4.6961822890064,4.36855025226119,47,51,179,business,994.0
2995,C2,0,135,4.33823157744985,4.50412939949631,4.27866446734765,204,214,189,business,980.0
2996,C2,0,133,4.45465768137198,4.59145018646807,4.60058934726649,50,168,163,business,1043.0
2997,C2,1,323,4.3870278540098,4.62244240367109,4.48748970216253,209,119,232,standard,1125.0
2998,C3,0,549,4.2777718925027,4.646330170465,4.11545326828107,36,177,223,luxury,1290.0
2999,C1,0,158,4.35564526800461,4.55461984379202,4.43953542448435,245,225,249,luxury,1289.0
3000,C3,0,323,4.24828018366459,4.50202905448492,4.41510528460948,180,87,155,standard,542.0
3001,C2,0,563,4.34044224161941,4.55898847292227,4.51815236434354,12,16,120,luxury,1692.0
3002,C2,1,548,4.5282637318411,4.54319560458641,4.55633582151558,181,193,210,luxury,1820.0
3003,C1,1,487,4.18986910524534,4.63754311348005,4.57034666798439,242,219,102,standard,616.0
3004,C2,1,439,4.44639388234786,4.36031192610016,4.3100075666275,205,39,252,luxury,1897.0
3005,C1,0,501,4.29687868508811,4.43739763885721,4.31804612519711,240,208,13,standard,365.0
3006,C2,0,257,4.5398624067244,4.57718463745567,4.37053617729877,123,91,27,luxury,1590.0
3007,C2,0,294,4.40487210856014,4.64098155263307,4.3598346602606,119,100,207,business,901.0
3008,C2,0,226,4.28089919464019,4.5418049167846,4.36681733358235,198,225,51,luxury,1531.0
3009,C2,1,220,4.41753522706125,4.60823344956135,4.51577537716937,51,18,92,standard,934.0
3010,C2,0,345,4.42407457294288,4.49011614429856,4.62451950674628,156,210,103,luxury,1765.0
3011,C2,0,246,4.43595421113558,4.64856897027138,4.39741150976545,51,253,49,luxury,1691.0
3012,C2,0,148,4.42078180964096,4.52751720110749,4.6125527623672,160,95,1,standard,701.0
3013,C1,0,61,4.35904552793167,4.60717135963775,4.41774508956022,54,65,191,luxury,1192.0
3014,C2,0,217,4.61351370355409,4.44565579745999,4.36170840329968,204,162,217,luxury,1758.0
3015,C2,0,320,4.42195329070218,4.54623760824669,4.20285338287421,81,195,226,business,1042.0
3016,C3,0,107,4.57141746797004,4.48355187727274,4.42643073792782,57,48,198,luxury,1604.0
3017,C1,0,394,4.21935073519414,4.55078016644029,4.21194042202728,194,107,231,luxury,1319.0
3018,C3,1,309,4.6309984477849,4.37521324063511,4.40171189230762,234,100,106,business,878.0
3019,C1,1,506,4.63605851809236,4.53958867491929,4.63337014096921,68,243,228,business,954.0
3020,C2,0,577,4.27673516457041,4.49687709540404,4.29809044278788,224,60,26,business,940.0
3021,C2,0,470,4.30071060630825,4.53735148130802,4.40195348535044,17,135,216,business,1286.0
3022,C1,1,286,4.47994025144996,4.46169626063201,4.63217229575095,128,218,154,standard,528.0
3023,C2,0,354,4.48681118131291,4.69848653224114,4.45059112600508,158,206,227,luxury,1617.0
3024,C3,0,486,4.43573703024114,4.53440738596428,4.50045321927414,43,73,164,luxury,1414.0
3025,C2,0,315,4.44681173263879,4.50846348625793,4.42058552835211,74,142,247,luxury,1815.0
3026,C1,0,540,4.37691067627046,4.69450152505308,4.44646952971819,84,208,51,luxury,1003.0
3027,C2,0,441,4.43474012383463,4.4157701109817,4.45338149622257,136,69,3,luxury,1535.0
3028,C2,0,413,4.39303357200076,4.47887951732804,4.64681620742227,141,241,145,business,805.0
3029,C2,0,262,4.46493685837505,4.53150149479399,4.52219978026389,230,63,45,luxury,1534.0
3030,C3,0,21,4.31979664590673,4.36780223491819,4.36530469689987,176,254,65,standard,468.0
3031,C1,0,464,4.57592515464702,4.44022701750702,4.45949103331543,47,7,26,business,650.0
3032,C3,1,350,4.51181848142575,4.67854742531677,4.63867810621746,104,228,223,business,1052.0
3033,C1,0,232,4.2919485314416,4.6357384091367,4.17448830680649,138,233,240,business,719.0
3034,C2,0,182,4.35913206487685,4.59770375645587,4.23834142680475,240,11,137,luxury,1753.0
3035,C2,1,357,4.49984778380716,4.4568724906117,4.44791959544076,29,65,178,standard,1209.0
3036,C2,0,265,4.36454575215779,4.5006520693641,4.47044364434237,9,117,202,business,1344.0
3037,C2,0,124,4.30672143713294,4.40034480175594,4.29917521023645,145,243,67,luxury,1478.0
3038,C3,0,425,4.36045163095858,4.49481330721993,4.32916146743905,98,111,230,luxury,1462.0
3039,C1,0,461,4.4647965178212,4.62190013940189,4.41555435869562,171,94,130,luxury,1379.0
3040,C3,0,148,4.33787003676042,4.58234441588397,4.67996785910381,202,245,119,business,778.0
3041,C3,1,238,4.56134844111258,4.54080657716521,4.41139182955449,186,184,111,business,968.0
3042,C1,0,296,4.25134937554646,4.54789124672404,4.60636547082388,70,59,189,standard,505.0
3043,C1,0,369,4.32371405246213,4.63989062101611,4.4015467836521,233,204,23,business,493.0
3044,C1,0,447,4.23824311648943,4.53436172248356,4.52430220894261,135,155,37,luxury,1273.0
3045,C2,0,73,4.13658844185717,4.58493664650756,4.31034565274823,63,57,42,business,1026.0
3046,C1,0,280,4.31803261914363,4.56554443079988,4.44101798904329,46,110,190,business,575.0
3047,C1,1,244,4.28423323867461,4.46061073617696,4.60739960641241,49,71,63,business,665.0
3048,C2,0,523,4.31687053167106,4.45626668680806,4.28410964443758,73,97,72,luxury,1744.0
3049,C2,1,23,4.34278483027427,4.59434356576164,4.48003604240108,131,254,9,business,1062.0
3050,C2,0,521,4.40431424353943,4.471776201613,4.23949806491506,182,219,227,luxury,1679.0
3051,C1,0,126,4.35315008727272,4.4928547316712,4.38366329760257,105,174,22,luxury,1235.0
3052,C1,0,263,4.23287363096152,4.52845734771518,4.28112208124622,40,53,128,standard,387.0
3053,C1,1,275,4.31251900693234,4.3969104604434,4.58914764247966,229,165,155,luxury,1494.0
3054,C3,0,599,4.41240447961051,4.50527253176963,4.34083466980045,155,111,158,business,881.0
3055,C3,1,100,4.25147538703651,4.48775578126594,4.61657315070774,237,216,252,business,922.0
3056,C1,1,288,4.37623449939862,4.43751752593853,4.71856244684654,30,8,163,standard,731.0
3057,C2,0,167,4.48117529071176,4.5202950075556,4.63601624412276,202,109,221,luxury,1763.0
3058,C1,0,265,4.39803892249061,4.57739339786115,4.69265464399034,26,98,249,standard,552.0
3059,C3,0,264,4.39198998818199,4.58286135642672,4.12502872408056,76,7,29,luxury,1146.0
3060,C1,1,537,4.47955141256722,4.54365442257721,4.71404776404053,185,156,150,business,881.0
3061,C1,0,492,4.51448411683047,4.41507874861917,4.64678103831998,203,144,203,luxury,1377.0
3062,C3,0,137,4.39998021562566,4.54674305570859,4.51213854353847,216,41,163,business,808.0
3063,C2,0,544,4.36286589202,4.4839130444281,4.41283901198545,129,67,96,luxury,1664.0
3064,C2,0,187,4.4174855694988,4.78901320792087,4.76384858644542,42,43,31,business,1008.0
3065,C3,0,280,4.4884559853947,4.63504838402092,4.28368719647466,77,239,244,luxury,1544.0
3066,C3,0,480,4.26690942490942,4.44146524600971,4.0120445150629,87,233,186,standard,434.0
3067,C3,0,341,4.38151624533713,4.46920184657329,4.66121794885815,26,197,177,business,792.0
3068,C3,0,453,4.3506201937491,4.63301716313757,4.68741700704972,5,26,75,standard,514.0
3069,C2,0,56,4.49528352767849,4.56048635088422,4.18745056217824,123,246,129,business,1001.0
3070,C2,0,505,4.41897016178893,4.59390141092592,4.41528406423401,179,85,168,business,869.0
3071,C2,0,538,4.25239142545242,4.47867473751773,4.48032439897748,83,137,198,luxury,1725.0
3072,C1,1,116,4.43475425467815,4.47441482224992,4.14038240756346,204,70,181,standard,763.0
3073,C1,0,591,4.39017585041608,4.50236608646888,4.57736153394479,10,50,31,business,581.0
3074,C3,0,425,4.40129291101521,4.59437942791805,4.24051033576766,189,95,182,luxury,1349.0
3075,C3,0,324,4.42776294929397,4.49881628340412,4.58859087948801,65,150,213,business,993.0
3076,C2,1,351,4.39819196907036,4.45456436333633,4.56408894697645,25,246,249,luxury,1625.0
3077,C2,0,476,4.1723794285021,4.52759274673086,4.58048638314304,128,248,85,luxury,1621.0
3078,C2,1,412,4.38489567208631,4.45510190355914,4.3649840449367,150,105,145,luxury,1811.0
3079,C3,0,572,4.21653687958351,4.53654099507392,4.37554869639055,41,239,34,business,762.0
3080,C2,0,226,4.37086004786645,4.43615074665175,4.81411756016875,139,110,234,standard,695.0
3081,C2,0,418,4.56229782819039,4.34928455382751,4.46383921694377,69,73,96,luxury,1526.0
3082,C3,0,590,4.51738507442129,4.44975190095777,4.46674099135113,139,90,196,luxury,1565.0
3083,C1,0,522,4.36967742653444,4.5005214792035,4.52866957289919,127,3,236,business,676.0
3084,C3,1,278,4.27143800115968,4.56687098888646,4.43385497209309,60,8,235,standard,1047.0
3085,C2,0,510,4.21616557251804,4.51112382555438,4.26939692981381,14,178,104,standard,1010.0
3086,C2,0,298,4.24788810809074,4.55066550519528,4.43165794213728,34,173,200,luxury,1705.0
3087,C1,1,216,4.30726567317186,4.51066693625433,4.23957921994143,197,216,90,business,902.0
3088,C2,1,437,4.39505742376733,4.61966222229016,4.46019392213993,105,110,34,luxury,1604.0
3089,C3,0,530,4.38256788549658,4.37948807463512,4.67070742232533,182,247,195,business,996.0
3090,C3,0,148,4.47212162603901,4.54328183370256,4.58829161389037,87,26,11,business,558.0
3091,C3,0,595,4.35335480064991,4.48335027060756,4.36817025524227,29,74,186,luxury,1477.0
3092,C2,0,112,4.18408504223476,4.62677807104727,4.32386966572745,159,78,181,standard,766.0
3093,C2,0,460,4.19345352329024,4.49673442324354,4.72660148449442,151,117,104,business,1125.0
3094,C3,0,407,4.30644230897606,4.37468967086768,4.46772624685168,206,126,182,business,660.0
3095,C1,0,141,4.61578228820389,4.79184402426874,4.67971067795805,29,152,166,standard,526.0
3096,C2,0,205,4.44567020086123,4.513608219412,4.46705106655662,116,25,115,luxury,1633.0
3097,C2,1,298,4.27058620984347,4.44826676648632,4.26146435513748,180,99,224,business,1188.0
3098,C2,0,538,4.3750305310895,4.46622966805811,4.5734066409332,121,118,37,luxury,1687.0
3099,C3,0,27,4.39758004893379,4.42582188481491,4.33711964009159,2,36,116,luxury,1445.0
3100,C3,0,155,4.40699870702615,4.49994707915857,4.50893078597601,18,126,85,business,660.0
3101,C1,0,68,4.51314468783246,4.54976970250747,4.28914546395397,127,78,14,standard,345.0
3102,C1,1,266,4.41760031261432,4.41752314621893,4.46216487638748,168,14,237,standard,857.0
3103,C2,0,3,4.42087001043776,4.52377081752099,4.51417647063974,138,117,170,standard,772.0
3104,C3,1,443,4.26705205664075,4.38119350434483,4.70739085474351,181,156,78,luxury,1538.0
3105,C2,0,575,4.30399846755564,4.50920740283694,4.22886001209721,183,23,35,standard,760.0
3106,C2,0,38,4.47497571849105,4.57715353140292,4.53518165872525,188,166,85,luxury,1681.0
3107,C1,0,580,4.23089766139307,4.38574277089125,4.59238416761039,175,195,196,business,749.0
3108,C2,0,511,4.52315916487536,4.19037685529097,4.41567627932546,218,117,120,business,1002.0
3109,C2,1,239,4.12687453129906,4.70514220932508,4.45868278913373,37,102,64,luxury,1671.0
3110,C1,0,461,4.45803626992778,4.33544413151426,4.60255448830438,106,117,102,business,661.0
3111,C2,0,165,4.23248533478658,4.6017740283824,4.4338480907761,72,55,209,luxury,1664.0
3112,C1,0,274,4.2118645711419,4.73266768464637,4.52320296261791,205,176,53,business,685.0
3113,C1,0,222,4.36151753478132,4.49451499499295,4.62642677584923,180,227,69,business,599.0
3114,C3,1,519,4.33811358416407,4.33759250059541,4.61193069331648,72,26,115,business,978.0
3115,C3,0,265,4.28931165866657,4.48576132522415,4.46683977097705,74,123,148,standard,793.0
3116,C3,1,74,4.38967713757825,4.67602538100035,4.69350399609863,66,138,169,business,955.0
3117,C2,0,255,4.34062785026006,4.59219983682427,4.30293851032833,12,215,201,standard,749.0
3118,C3,0,60,4.49167542549392,4.56041814543278,4.63717488114416,173,79,70,luxury,1277.0
3119,C2,0,261,4.39902664009738,4.54511502080704,4.38810883850583,89,242,30,business,1141.0
3120,C2,0,49,4.28345764398771,4.47065847250843,4.71601864998114,162,6,87,luxury,1622.0
3121,C2,0,586,4.41848541511007,4.46212087810035,4.5971336205032,144,93,200,standard,766.0
3122,C2,0,22,4.43789192255333,4.66105083803653,4.5728356659779,56,57,190,standard,900.0
3123,C1,0,554,4.47490539856922,4.5672135109264,4.56122620198282,4,150,216,business,653.0
3124,C2,0,540,4.42307352101083,4.46908914991576,4.27106436371829,135,242,213,luxury,1595.0
3125,C3,0,417,4.41562392116829,4.56806302918737,4.41804745529635,113,188,116,business,601.0
3126,C2,1,538,4.44608944468588,4.35538433327313,4.50033424128111,66,254,52,luxury,1543.0
3127,C1,0,470,4.34548738247395,4.46173193063769,4.58022606492893,168,184,115,standard,398.0
3128,C3,0,335,4.45366888712716,4.59592136434055,4.52406486904749,81,246,165,luxury,1343.0
3129,C1,0,500,4.33763716479274,4.80307181368397,4.49540419841518,136,10,167,standard,648.0
